-14.15,51.6
-13.9,51.7
-13.65,51.6
-13.4,51.6
-13.15,51.7
-12.9,51.7
-12.65,51.6
-12.4,51.6
-12.15,51.7
-11.9,51.6
-11.65,51.7
-11.4,51.7
-11.15,51.7
-10.9,51.8
-10.65,51.7
-10.4,51.6
-10.15,51.7
-9.9,51.6
-9.65,51.6
-9.4,51.6
-9.15,51.7
-8.9,51.6
-8.65,51.7
-8.4,51.6
-8.15,51.6
-7.9,51.6
-7.65,51.6
-7.4,51.6
-7.15,51.6
-6.9,51.6
-6.65,51.6
-6.4,51.6
-6.15,51.6
-5.9,51.6
-5.65,51.6
-5.4,51.6
-5.15,51.6
-4.9,51.6
-4.65,51.6
-4.4,51.6
-4.15,51.6
-3.9,51.6
-3.65,51.6
-3.4,51.6
-3.15,51.6
-2.9,51.6
-2.65,51.6
-2.4,51.6
-2.15,51.6
-1.9,51.6
-1.65,51.6
-1.4,51.6
-1.15,51.6
-0.9,51.8
-0.65,51.6
-0.4,51.6
-0.15,51.5
0.1,51.5
0.35,51.5
0.6,51.6
0.85,51.6
1.1,51.5
1.35,51.6
1.6,51.5
1.85,51.6
2.1,51.5
2.35,51.5
2.6,51.5
2.85,51.6
3.1,51.6
3.35,51.5
3.6,51.6
3.85,51.6
4.1,51.6
4.35,51.6
4.6,51.6
4.85,51.5
5.1,51.6
5.35,51.6
5.6,51.6
5.85,51.6
6.1,51.6
6.35,51.6
6.6,51.6
6.85,51.5
7.1,51.5
7.35,51.6
7.6,51.6
7.85,51.6
8.1,51.6
8.35,51.7
8.6,51.7
8.85,51.6
9.1,51.6
9.35,51.6
9.6,51.6
9.85,51.5
10.1,51.5
10.35,51.6
10.6,51.6
10.85,51.6
11.1,51.5
11.35,51.6
11.6,51.6
11.85,51.6
12.1,51.6
12.35,51.6
12.6,51.5
12.85,51.5
13.1,51.6
13.35,51.5
13.6,51.7
13.85,51.6
14.1,51.7
14.35,51.7
14.6,51.7
14.85,51.7
15.1,51.7
15.35,51.7
15.6,51.7
15.85,51.7
16.1,51.7
16.35,51.7
16.6,51.8
16.85,51.9
17.1,52.0
17.35,52.1
17.6,52.3
17.85,52.6
18.1,53.0
18.35,53.4
18.6,54.0
18.85,54.4
19.1,55.0
19.35,55.6
19.6,56.3
19.85,57.0
20.1,57.7
20.35,58.4
20.6,59.3
20.85,60.1
21.1,60.9
21.35,61.4
21.6,62.3
21.85,63.2
22.1,63.8
22.35,64.4
22.6,65.2
22.85,65.9
23.1,66.6
23.35,67.3
23.6,68.3
23.85,69.1
24.1,69.8
24.35,70.8
24.6,71.4
24.85,72.3
25.1,73.2
25.35,73.8
25.6,74.7
25.85,75.6
26.1,76.1
26.35,77.2
26.6,77.9
26.85,78.5
27.1,79.2
27.35,80.3
27.6,81.1
27.85,82.0
28.1,82.8
28.35,83.5
28.6,84.2
28.85,85.2
29.1,86.1
29.35,87.1
29.6,87.9
29.85,88.7
30.1,89.3
30.35,90.3
30.6,91.2
30.85,92.2
31.1,93.0
31.35,93.9
31.6,94.7
31.85,95.6
32.1,96.6
32.35,97.2
32.6,98.1
32.85,99.1
33.1,100.0
33.35,100.6
33.6,101.7
33.85,102.4
34.1,103.2
34.35,104.2
34.6,105.1
34.85,106.0
35.1,106.8
35.35,107.4
35.6,108.5
35.85,109.1
36.1,110.0
36.35,110.8
36.6,111.8
36.85,112.4
37.1,113.5
37.35,114.1
37.6,114.9
37.85,115.7
38.1,116.5
38.35,117.2
38.6,118.1
38.85,118.9
39.1,119.8
39.35,120.6
39.6,121.3
39.85,122.1
40.1,122.7
40.35,123.1
40.6,124.0
40.85,124.9
41.1,125.7
41.35,126.4
41.6,127.1
41.85,127.9
42.1,128.5
42.35,129.1
42.6,130.0
42.85,130.5
43.1,131.4
43.35,131.9
43.6,132.8
43.85,133.2
44.1,134.2
44.35,135.1
44.6,135.8
44.85,136.6
45.1,137.3
45.35,137.8
45.6,138.6
45.85,139.4
46.1,140.1
46.35,140.8
46.6,141.4
46.85,142.2
47.1,142.8
47.35,143.4
47.6,144.3
47.85,144.9
48.1,145.4
48.35,146.2
48.6,146.8
48.85,147.5
49.1,148.2
49.35,148.9
49.6,149.6
49.85,150.2
50.1,150.9
